d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual
3465054,21136812210000011000000000U7,LAVANDERIA EL GUSANITO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,CORREGIDORA,AVENIDA,JESUS CARRANZA,PRIVADA,NINGUNO,AVENIDA,CUAUHTEMOC,22,,,,,,LOCALIDAD,SAN MIGUEL XOXTLA,,,,72620,21,PUEBLA,136,San Miguel Xoxtla,0001,San Miguel Xoxtla,0049,009,2228904490,,,Fijo,19.1710225,-98.30656538,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11424369,21140812210001931000000000U7,LAVANDERIA EL JABONCITO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PORFIRIO DIAZ,PRIVADA,NINGUNO,PRIVADA,PORFIRIO DIAZ,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,SANTA MARIA ACUEXCOMAC,,,,72770,21,PUEBLA,140,San Pedro Cholula,0020,Santa María Acuexcomac,054A,008,2222700070,,,Fijo,19.03958204,-98.38868471,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,False,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10783166,21026812210000021000000000U9,LAVANDERIA EL JABONCITO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ALVARO OBREGON,AVENIDA,GENERAL MIGUEL NEGRETE,AVENIDA,FRANCISCO I. MADERO,CALLE,16 DE SEPTIEMBRE,204,,,,,,LOCALIDAD,CALPAN,,,,74180,21,PUEBLA,026,Calpan,0001,San Andrés Calpan,0136,005,2228412510,,,Fijo,19.10653367,-98.4615295,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8234648,21114812210016621000000000U2,LAVANDERIA EL LAVADERITO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,SAN IGNACIO,CALLE,RIO SALADO,CALLE,RIO JAMAPA,BOULEVARD,CIRCUNVALACION,1839,,,,,,FRACCIONAMIENTO,JARDINES DE SAN MANUEL,,,,72570,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0817,020,2224845594,,,Fijo,19.00809714,-98.19833963,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10388715,21090812210000161000000000U9,LAVANDERIA EL LAVADERO,,812210,Lavanderías y tintorerías,0 a 5 personas,CARRETERA,FEDERAL MEXICO PUEBLA,PRIVADA,PRIVADA DE DOLORES,CALLE,DOLORES,AVENIDA,PINO SUAREZ,,SN,,,109,,LOCALIDAD,SANTAMARIA ZACATEPEC JUAN C BONILLA,,,,72660,21,PUEBLA,090,Juan C. Bonilla,0005,Santa María Zacatepec,0141,019,2226394017,,,Fijo,19.12033685,-98.36321668,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8325435,21114812210017921000000000U5,LAVANDERIA EL LAVADERO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,BOULEVARD OLMECA,CALLE,ACAMAPIXTLI,CALLE,TENOCH,CERRADA,PRIMERA TENOCH,,SN,,,,,FRACCIONAMIENTO,LA PRADERA,,,,72760,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3050,055,,,LAVANDERIAELLAVADERO.COM,Fijo,19.05104302,-98.27382249,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3411866,21132812210000621000000000U2,LAVANDERIA EL NILO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,ALVARO OBREGON,CALLE,VENUS,AVENIDA,CENTRAL SAN RAFAEL,CALLE,LLANO GRANDE,85,,,,,,PUEBLO,SAN RAFAEL TLANALAPAN,,,,74122,21,PUEBLA,132,San Martín Texmelucan,0013,San Rafael Tlanalapan,029A,027,,,,Fijo,19.29015414,-98.45308962,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10422963,21163812210000031000000000U9,LAVANDERIA EL PASO,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,2 SUR,CALLE,19 ORIENTE,CALLE,15 ORIENTE,CALLE,2 SUR,,SN,,,,,SECCION,SEXTA,,,,75100,21,PUEBLA,163,Tepatlaxco de Hidalgo,0001,Tepatlaxco de Hidalgo,0154,011,,,,Fijo,19.0760294,-97.96446676,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,False,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
7827567,21114812210013741000000000U1,LAVANDERIA EL POSEIDON,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,14 PONIENTE,CALLE,53 NORTE,CALLE,55 NORTE,AVENIDA,12 PONIENTE,5305,,,,,,COLONIA,AQUILES SERDAN,,,,72140,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3474,006,2223932534,,,Fijo,19.07077621,-98.23046299,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9877093,21106812210000051000000000U6,LAVANDERIA EL PROGRESO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,REFORMA,CALLE,ALLENDE,CALLE,CHOLULA,CALLE,REFORMA,,SN,,,,,LOCALIDAD,SANTA CLARA OCOYUCAN,,,,72850,21,PUEBLA,106,Ocoyucan,0001,Santa Clara Ocoyucan,0069,004,2227586151,,,Fijo,18.97807326,-98.3044909,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8279928,21074812210000541000000000U6,LAVANDERIA EL REHILETE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,JOSE MARIA MORELOS,CALLE,EMILIANO ZAPATA,AVENIDA,VENUSTIANO CARRANZA,CALLE,NICOLAS BRAVO,850,,,,,,BARRIO,CUARTO BARRIO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo,0044,043,,,,Fijo,19.16077465,-98.40040422,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8121139,21090812210000121000000000U3,LAVANDERIA EL SAPITO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,NIÑOS HEROES,PROLONGACION,16 DE SEPTIEMBRE,AVENIDA,NIÑOS HEROES,AVENIDA,SANTA CRUZ ANALCO,,SN,,,,,LOCALIDAD,SAN MATEO CUANALA,,,,72640,21,PUEBLA,090,Juan C. Bonilla,0001,Cuanalá,0122,015,,,,Fijo,19.10616815,-98.3359523,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
7852794,21114812210015961000000000U3,LAVANDERIA EL SAPITO CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,21 PONIENTE,CALLE,19 SUR,CALLE,17 SUR,AVENIDA,23 PONIENTE,1707,B,,,,,BARRIO,SANTIAGO,,,,72410,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3722,021,,,,Fijo,19.04316991,-98.21555635,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3367115,21114812210011851000000000U0,LAVANDERIA EL TENDEDERO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PUEBLA O PRIVADA 16 DE SEPTIEMBRE,CALLE,PUEBLA O PRIVADA 16 DE SEPTIEMBRE,CALLE,ROBLE,CALLE,16 DE SEPTIEMBRE,108,A,,,,,COLONIA,EL CERRITO,,,,72440,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1425,007,,,,Fijo,19.01763406,-98.21473679,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11593147,21140812210001701000000000U4,LAVANDERIA EL TENDEDERO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,2 DE ABRIL,CALLE,ALLENDE,CALLE,5 DE MAYO,CALLE,CUAUHTEMOC,,SN,,,,,COLONIA,UNIDAD VILLA MANANTIALES,,,,72775,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0291,001,,,,Fijo,19.07237018,-98.26711747,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
7827668,21114812210013781000000000U7,LAVANDERIA EL TENDEDERO,,812210,Lavanderías y tintorerías,0 a 5 personas,CERRADA,5 A NORTE,ANDADOR,5 B NORTE,CALLE,PROLONGACION DE LA 5 NORTE,CALLE,SAN GREGORIO,10203,B,,,,,COLONIA,JORGE MURAD,,,,72016,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5803,004,2213444936,,,Fijo,19.08439277,-98.18029391,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10798145,21114561740000121000000000U0,LAVANDERIA EL TRAPITO,,812210,Lavanderías y tintorerías,0 a 5 personas,PROLONGACION,DIAGONAL DEFENSORES DE LA REPUBLICA,PRIVADA,5 DE MAYO PONIENTE,CALLE,3 NORTE,PROLONGACION,DIAGONAL DEFENSORES DE LA REPUBLICA,681,,,,,,COLONIA,CUAUHTEMOC,,,,72243,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3510,003,2223589826,,,Fijo,19.06519044,-98.18958574,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8155162,21140812210001251000000000U0,LAVANDERIA EL TRAPITO FELIZ,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,VICTORIA,CALLE,VENUSTIANO CARRANZA,CALLE,INDUSTRIA,PROLONGACION,16 DE SEPTIEMBRE,17,,,,,,LOCALIDAD,CHOLULA DE RIVADAVIA,,,,72760,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,008A,023,2225988120,,,Fijo,19.09370724,-98.32116748,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10378992,21090812210000151000000000U0,LAVANDERIA EL TREBOL,,812210,Lavanderías y tintorerías,0 a 5 personas,CARRETERA,FEDERAL MEXICO PUEBLA,CALLE,TERCER CARRIL DE SERRANO,CALLE,MORELOS,AVENIDA,INSURGENTES,,SN,,,,,LOCALIDAD,SANTA MARIA ZACATEPEC,,,,72660,21,PUEBLA,090,Juan C. Bonilla,0005,Santa María Zacatepec,0067,005,,,,Fijo,19.11004935,-98.35400847,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9940491,21114812210019721000000000U7,LAVANDERIA EL TRIANGULO,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,ZAPOTECA,PRIVADA,NINGUNO,CALLE,MONTE ALBAN,PRIVADA,NINGUNO,8171,,,,3,,COLONIA,SANTA CRUZ BUENA VISTA,,,,72150,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3065,032,2213215852,,,Fijo,19.05696421,-98.2533441,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10089387,21136812210000061000000000U2,LAVANDERIA EL TUCAN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,BERRIOZABAL,PRIVADA,NINGUNO,PRIVADA,NINGUNO,AVENIDA,AGUSTIN DE ITURBIDE,26,,,,,,LOCALIDAD,SAN MIGUEL XOXTLA,,,,72620,21,PUEBLA,136,San Miguel Xoxtla,0001,San Miguel Xoxtla,0049,002,2224517590,,,Fijo,19.16618087,-98.30571283,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3460851,21114812210004111000000000U8,LAVANDERIA EL VERGEL,LAVANDERIA EL VERGEL,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,35 PONIENTE,CALLE,PRIVADA 29 C SUR,CALLE,31 SUR,CIRCUITO,JUAN PABLO II,2913,A,,,,,COLONIA,EL VERGEL,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2480,003,,,,Fijo,19.04244702,-98.22896035,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10324576,21074812210000711000000000U5,LAVANDERIA EL WASHANSWER,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PASEO OBED,CALLE,PASEO L,AVENIDA,CIPRESES,CALLE,PRIV. PASEO ARCADIA,3,A,,,,,FRACCIONAMIENTO,PASEO DE LOS SAUCES,,,,74160,21,PUEBLA,074,Huejotzingo,0095,Rancho de los Caballos,0345,002,2224178846,,,Fijo,19.17788025,-98.38711655,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11155368,21114812210020071000000000U4,LAVANDERIA ELECTRIC,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PEDRO MORENO,CALLE,HUAUCHINANGO,BOULEVARD,MUNICIPIO LIBRE,AVENIDA,NACIONAL,74,,,,,,COLONIA,VICENTE GUERRERO,,,,72470,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3915,017,,,,Fijo,19.0029584,-98.23280821,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10110380,21114812210021931000000000U8,LAVANDERIA ELI,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,CARLOS CAMACHO ESPIRITU,CALLE,ROSAS DEL TEPEYAC,OTRO(ESPECIFIQUE),BARRANCO,CALLE,ROSAS DEL TEPEYAC,,SN,,,,,BARRIO,MARIA AUXILIADORA,,,,72595,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2156,022,2228714109,,,Fijo,18.96197813,-98.1730818,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8325987,21114812210018011100000000U4,LAVANDERIA ELI,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,MATAMOROS,CALLE,ABASOLO,CALLE,ALLENDE,CALLE,GALEANA,72,,,,,,COLONIA,GONZALO BAUTISTA,,,,72350,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3686,022,2213764427,,,Fijo,19.03275239,-98.15032331,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8213927,21114812210017201000000000U2,LAVANDERIA ELIAZAR,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ANTIGUO CAMINO REAL A CASTILLOTLA,CALLE,SANTA ROSA,AVENIDA,141 PONIENTE,PRIVADA,NINGUNO,,SN,,,,,COLONIA,SAN ISIDRO CASTILLOTLA PRIMERA SECCION,,,,72498,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6267,003,2226686679,,,Fijo,18.97791107,-98.26490044,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8150740,21114812210014951100000000U5,LAVANDERIA EMY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,55 NORTE,CALLE,22 PONIENTE,AVENIDA,20 PONIENTE,CALLE,FRANCISCO SARABIA,2005,A,,,,,COLONIA,AQUILES SERDAN,,,,72140,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3332,004,2227237899,,,Fijo,19.07361705,-98.22983793,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9699755,21114812210020481000000000U5,LAVANDERIA EN CASA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CORREGIDORA,CALLE,CAMINO REAL A CHOLULA,CALLE,ALBORADA,CALLE,CORREGIDORA,40,,,,,,COLONIA,SANTA CRUZ BUENAVISTA,,,,72150,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4627,003,2481688596,,,Fijo,19.04569815,-98.24519725,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3360742,21114722519001821010000000U8,LAVANDERIA EN CASA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,31 PONIENTE,CALLE,33 SUR,CALLE,31 SUR,AVENIDA,29 PONIENTE,3118,A,,,,,COLONIA,SANTA CRUZ LOS ANGELES,,,,72400,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2495,004,,,,Fijo,19.04479683,-98.2291722,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10334355,21114812210022591000000000U9,LAVANDERIA ENTRE BURBUJAS,LAVANDERIA ENTRE BURBUJAS,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,PRIVADA DE AVENIDA SAN IGNACIO,AVENIDA,EJIDO,CALLE,15 DE ENERO,CALLE,15 DE ENERO,810,,,,,,COLONIA,SAN BALTAZAR LINDA VISTA,,,,72550,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0766,041,2227279429,,,Fijo,19.01068597,-98.20685727,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11056486,21132812210001431000000000U5,LAVANDERIA ENTRE BURBUJAS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PROLONGACION INDEPENDENCIA,CALLE,SAN MIGUEL LARDIZABAL,CALLE,ALBINO LABASTIDA,PRIVADA,JUAN DIEGO,628,,,,,,COLONIA,EL ARENAL,,,,74031,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0336,001,,,,Fijo,19.29183697,-98.43337062,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10639291,21041812210001521000000000U6,LAVANDERIA ERICAS,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,CEDROS,PRIVADA,NINGUNO,PRIVADA,NINGUNO,PRIVADA,NINGUNO,,SN,,,,,COLONIA,LA TRINIDAD CHAUTENCO,,,,72730,21,PUEBLA,041,Cuautlancingo,0004,La Trinidad Chautenco,0325,004,2211255477,,,Fijo,19.08701417,-98.26035922,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
